TIPO_PRODUTO;DATA_LIQUIDACAO_VENDA;DATA_TRANSACAO_VENDA;ID_VENDA;NSU_TRANSACAO;PARCELA_TRANSACAO;NUMERO_PARCELA;VALOR_BRUTO_PARCELA;CODIGO_AUTORIZACAO;ARQUIVO;NSU_CANCELAMENTO;ID_CANCELAMENTO;DATA_CANCELAMENTO;CODIGO_AUTORIZACAO_CANCELAMENTO;VALOR_BRUTO_PARCELA_CANCELAMENTO;ARQUIVO_CANCELAMENTO
Credito;2022-11-23 03:00:00;2022-10-24 03:00:00;636dc24050a07651abefe0d7;752449368;1;50.00;50.00;094333;EDI_020_20221025_041143_0017_004261114_000048.TXT;752449368;636dc25b50a07651abf0bb67;2022-10-24 03:00:00;428777;50.00;EDI_020_20221025_041143_0017_004261114_000048.TXT
Credito;2022-11-24 03:00:00;2022-10-25 03:00:00;636dc26350a07651abf10bd4;753496168;1;55.00;55.00;090890;EDI_020_20221026_041232_0017_004261114_000049.TXT;753496168;636dc27650a07651abf15e29;2022-10-25 03:00:00;317631;55.00;EDI_020_20221026_041232_0017_004261114_000049.TXT
Credito;2022-11-24 03:00:00;2022-10-25 03:00:00;636dc26350a07651abf10bd4;753496168;1;55.00;55.00;090890;EDI_020_20221026_041232_0017_004261114_000049.TXT;753496168;636dc27650a07651abf15e2a;2022-10-25 03:00:00;317631;55.00;EDI_020_20221026_041232_0017_004261114_000049.TXT
Credito;2022-11-25 03:00:00;2022-10-26 03:00:00;636dc28350a07651abf16a44;754896703;1;18.18;18.18;039909;EDI_020_20221027_040719_0017_004261114_000050.TXT;754896703;636dc29450a07651abf208d3;2022-10-26 03:00:00;752956;18.18;EDI_020_20221027_040719_0017_004261114_000050.TXT
Credito;2022-11-30 03:00:00;2022-10-31 03:00:00;636dc30c50a07651abf4ba8b;759592225;1;51.86;51.86;085985;EDI_020_20221101_034352_0017_004261114_000055.TXT;759592225;636dc32c50a07651abf58a0b;2022-10-31 03:00:00;139546;51.86;EDI_020_20221101_034352_0017_004261114_000055.TXT
Credito;2022-11-30 03:00:00;2022-10-31 03:00:00;636dc30c50a07651abf4cd78;759282903;1;36.20;36.20;435535;EDI_020_20221101_034352_0017_004261114_000055.TXT;759282903;636dc32c50a07651abf58a0c;2022-10-31 03:00:00;729684;36.20;EDI_020_20221101_034352_0017_004261114_000055.TXT
Credito;2022-12-01 03:00:00;2022-11-01 03:00:00;636dc33350a07651abf595db;760301908;1;30.00;30.00;045391;EDI_020_20221102_021844_0017_004261114_000056.TXT;760301908;636dc33750a07651abf5a790;2022-11-01 03:00:00;051574;30.00;EDI_020_20221102_021844_0017_004261114_000056.TXT
Credito;2022-12-02 03:00:00;2022-11-02 03:00:00;636dc34050a07651abf5ea4a;762584427;1;15.00;15.00;054975;EDI_020_20221103_031538_0017_004261114_000057.TXT;762584427;636dc35c50a07651abf6941d;2022-11-02 03:00:00;751757;15.00;EDI_020_20221103_031538_0017_004261114_000057.TXT
Credito;2022-12-05 03:00:00;2022-11-05 03:00:00;636dc39350a07651abf79814;768064567;1;96.91;96.91;012393;EDI_020_20221106_033904_0017_004261114_000060.TXT;768064567;636dc39a50a07651abf7a886;2022-11-05 03:00:00;687731;96.91;EDI_020_20221106_033904_0017_004261114_000060.TXT
Credito;2022-12-06 03:00:00;2022-11-06 03:00:00;636dc3a150a07651abf80fc6;774331249;1;51.00;51.00;073552;EDI_020_20221107_051334_0017_004261114_000061.TXT;774331249;636dc3d750a07651abf97147;2022-11-06 03:00:00;543936;51.00;EDI_020_20221107_051334_0017_004261114_000061.TXT
Credito;2022-12-06 03:00:00;2022-11-06 03:00:00;636dc3a150a07651abf88848;774342619;1;41.90;41.90;786649;EDI_020_20221107_051334_0017_004261114_000061.TXT;774342619;636dc3d750a07651abf97148;2022-11-06 03:00:00;544744;41.90;EDI_020_20221107_051334_0017_004261114_000061.TXT
Credito;2022-12-06 03:00:00;2022-11-06 03:00:00;636dc3a150a07651abf88847;774342641;1;12.00;12.00;097295;EDI_020_20221107_051334_0017_004261114_000061.TXT;774342641;636dc3d750a07651abf97149;2022-11-06 03:00:00;544723;12.00;EDI_020_20221107_051334_0017_004261114_000061.TXT
Credito;2022-11-24 03:00:00;2022-10-25 03:00:00;636dc26350a07651abf0f0f5;754250968;1;1498.01;1498.01;027249;EDI_020_20221026_041232_0017_004261114_000049.TXT;754250968;636dc41850a07651abfafbf5;2022-11-08 03:00:00;028783;1498.01;EDI_020_20221109_044106_0017_004261114_000063.TXT
Credito;2022-11-24 03:00:00;2022-10-25 03:00:00;636dc26350a07651abf0f0f5;754250968;1;1498.01;1498.01;027249;EDI_020_20221026_041232_0017_004261114_000049.TXT;754250968;636dc41850a07651abfafbf6;2022-11-08 03:00:00;028783;1498.01;EDI_020_20221109_044106_0017_004261114_000063.TXT
Credito;2022-12-09 03:00:00;2022-11-09 03:00:00;636dc42150a07651abfb4e75;773365161;1;25.50;25.50;111243;EDI_020_20221110_042452_0017_004261114_000064.TXT;773365161;636dc43550a07651abfbacca;2022-11-09 03:00:00;682461;25.50;EDI_020_20221110_042452_0017_004261114_000064.TXT
Credito;2022-11-07 03:00:00;2022-10-06 03:00:00;636dbfb450a07651abe1b947;719762149;1;9680.00;9680.00;685433;EDI_020_20221007_040834_0017_004261114_000030.TXT;719762149;636febd30989411646b47e40;2022-11-11 03:00:00;053549;580.00;EDI_020_20221112_031529_0017_004261114_000066.TXT
Credito;2022-11-07 03:00:00;2022-10-06 03:00:00;636dbfb450a07651abe1b947;719762149;1;9680.00;9680.00;685433;EDI_020_20221007_040834_0017_004261114_000030.TXT;719762149;636febd30989411646b47e41;2022-11-11 03:00:00;053549;580.00;EDI_020_20221112_031529_0017_004261114_000066.TXT
Credito;2022-11-07 03:00:00;2022-10-06 03:00:00;636dbfb450a07651abe1b947;719762149;1;9680.00;9680.00;685433;EDI_020_20221007_040834_0017_004261114_000030.TXT;719762149;636febd30989411646b47e42;2022-11-11 03:00:00;053549;580.00;EDI_020_20221112_031529_0017_004261114_000066.TXT
Credito;2022-11-07 03:00:00;2022-10-06 03:00:00;636dbfb450a07651abe1b947;719762149;1;9680.00;9680.00;685433;EDI_020_20221007_040834_0017_004261114_000030.TXT;719762149;636febd30989411646b47e43;2022-11-11 03:00:00;053549;580.00;EDI_020_20221112_031529_0017_004261114_000066.TXT
Credito;2022-12-12 03:00:00;2022-11-11 03:00:00;636febd00989411646b46d96;781871006;1;45.70;45.70;071040;EDI_020_20221112_031529_0017_004261114_000066.TXT;781871006;636febd30989411646b47e44;2022-11-11 03:00:00;446787;45.70;EDI_020_20221112_031529_0017_004261114_000066.TXT
